SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
439579,0,Revolving loans,F,N,Y,0,135000,360000,18000,360000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-20885,365243,-7898,-590,,1,0,0,1,0,0,,2,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,,0.675335765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
361223,0,Cash loans,F,N,Y,0,180000,518562,20695.5,463500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.035792,-22441,365243,-5231,-4586,,1,0,0,1,0,0,,2,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.144747547,0.673830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
345983,0,Cash loans,M,Y,Y,0,225000,1710000,59566.5,1710000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-22342,365243,-6433,-4385,4,1,0,0,1,0,0,,2,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.622671329,0.505244444,0.531686143,0.2227,,0.9861,,,0.24,0.2069,0.3333,,,,0.2285,,0.0012,0.2269,,0.9861,,,0.2417,0.2069,0.3333,,,,0.2381,,0.0012,0.2248,,0.9861,,,0.24,0.2069,0.3333,,,,0.2326,,0.0012,,block of flats,0.18,Panel,No,2,0,2,0,-1163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
284103,0,Cash loans,F,N,Y,2,180000,225000,17775,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006671,-14374,-2310,-1840,-4769,,1,1,1,1,1,0,,4,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.573321712,0.126100559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,-1161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
280677,0,Cash loans,F,Y,Y,1,135000,225000,12334.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-13297,-1883,-3694,-3214,64,1,1,0,1,0,0,,3,2,2,TUESDAY,10,0,0,0,0,0,0,Medicine,0.302192652,0.662195101,0.510089528,0.1206,0.0917,0.994,,,0.12,0.1034,0.3333,,0.0474,,0.1238,,0.0099,0.1229,0.0952,0.994,,,0.1208,0.1034,0.3333,,0.0485,,0.129,,0.0105,0.1218,0.0917,0.994,,,0.12,0.1034,0.3333,,0.0483,,0.126,,0.0101,,block of flats,0.0995,Panel,No,0,0,0,0,-2139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378518,0,Revolving loans,F,N,N,0,202500,405000,20250,405000,Family,Working,Incomplete higher,Widow,House / apartment,0.019101,-15869,-2821,-7868,-1374,,1,1,0,1,0,0,Low-skill Laborers,1,2,2,THURSDAY,17,0,0,0,1,1,1,Business Entity Type 3,0.484492242,0.509507669,0.285179905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,-667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425522,0,Cash loans,F,N,Y,0,150750,247500,12766.5,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19087,-926,-755,-2641,,1,1,1,1,1,0,Sales staff,2,2,2,FRIDAY,10,0,0,0,0,0,0,Trade: type 7,,0.626287565,0.493862882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
390314,0,Cash loans,F,N,Y,0,229500,808650,23305.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-21588,365243,-833,-3921,,1,0,0,1,0,0,,2,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,,0.619388813,0.616121691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-1077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
160738,0,Cash loans,F,Y,N,0,157500,545040,26509.5,450000,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,-11558,-1784,-5270,-2571,1,1,1,0,1,0,0,,1,2,2,THURSDAY,17,0,0,0,0,0,0,Other,0.745930809,0.72905272,0.588487788,0.1113,0.0935,0.9866,0.8164,,0.12,0.1034,0.3333,,,0.0908,0.1194,,,0.1134,0.097,0.9866,0.8236,,0.1208,0.1034,0.3333,,,0.0992,0.1244,,,0.1124,0.0935,0.9866,0.8189,,0.12,0.1034,0.3333,,,0.0923,0.1216,,,,block of flats,0.0939,"Stone, brick",No,0,0,0,0,-1778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389904,1,Cash loans,F,N,N,2,72000,254700,20119.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-10847,-696,-687,-2773,,1,1,0,1,1,0,Core staff,4,2,2,WEDNESDAY,12,0,0,0,1,1,0,Government,,0.717968986,0.70620511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,-228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123258,0,Revolving loans,F,N,Y,1,112500,202500,10125,202500,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.031329,-11175,-783,-1272,-2607,,1,1,0,1,0,0,Core staff,3,2,2,SUNDAY,12,0,0,0,0,0,0,Bank,0.551792702,0.472084174,0.586740009,0.1155,0.0485,0.9886,0.8436,0.0574,0.04,0.0345,0.625,0.6667,0.0084,0.0933,0.1119,0.0039,0.1442,0.1176,0.0503,0.9886,0.8497,0.0579,0.0403,0.0345,0.625,0.6667,0.0086,0.1019,0.1166,0.0039,0.1527,0.1166,0.0485,0.9886,0.8457,0.0577,0.04,0.0345,0.625,0.6667,0.0086,0.0949,0.1139,0.0039,0.1473,org spec account,block of flats,0.0888,"Stone, brick",No,10,0,10,0,-2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
152796,0,Cash loans,M,N,N,0,112500,254700,27022.5,225000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.025164,-8643,-706,-2801,-974,,1,1,0,1,1,0,High skill tech staff,1,2,2,THURSDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.204994039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3,0,3,0,-474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
134391,0,Cash loans,M,N,Y,0,157500,592560,32274,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007114,-9337,-744,-4211,-1626,,1,1,0,1,0,0,Drivers,1,2,2,MONDAY,17,0,0,0,0,0,0,Transport: type 4,,0.26504756,,0.0505,,0.9821,,,,0.0345,0.0833,,0.0347,,0.0209,,0.0152,0.0515,,0.9821,,,,0.0345,0.0833,,0.0354,,0.0218,,0.0161,0.051,,0.9821,,,,0.0345,0.0833,,0.0353,,0.0213,,0.0155,,block of flats,0.0236,"Stone, brick",No,2,0,2,0,-1020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
349402,0,Cash loans,F,Y,Y,0,117000,339241.5,12919.5,238500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.035792,-15138,-172,-9101,-4493,10,1,1,0,1,0,0,Core staff,1,2,2,SATURDAY,13,0,0,0,0,0,0,Kindergarten,0.829472717,0.502418233,0.612704244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196937,0,Cash loans,F,Y,Y,2,166500,675000,28728,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12585,-3754,-471,-488,7,1,1,0,1,1,0,High skill tech staff,4,2,2,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.685546944,0.630240461,,0.0371,,0.9945,0.9252,,0.08,0.069,0.3333,0.375,,,0.0893,,0.0736,0.0378,,0.9945,0.9281,,0.0806,0.069,0.3333,0.375,,,0.0931,,0.0779,0.0375,,0.9945,0.9262,,0.08,0.069,0.3333,0.375,,,0.091,,0.0751,,block of flats,0.0863,,No,0,0,0,0,-2249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
292484,0,Cash loans,F,Y,N,2,157500,781920,39852,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.022625,-13034,-6358,-3733,-4438,2,1,1,0,1,1,0,High skill tech staff,3,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.51612933,0.745985343,0.142872523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-1497,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
160044,0,Cash loans,M,N,Y,0,180000,1223010,48501,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-16174,-2141,-8777,-4447,,1,1,0,1,0,0,Laborers,2,1,1,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.598613128,0.755994959,,0.1856,0,0.9826,0.762,0.037,0.2,0.1724,0.3333,0.375,0.0236,0.1505,0.1914,0.0039,0.0012,0.1891,0,0.9826,0.7713,0.0374,0.2014,0.1724,0.3333,0.375,0.0242,0.1644,0.1994,0.0039,0.0013,0.1874,0,0.9826,0.7652,0.0373,0.2,0.1724,0.3333,0.375,0.024,0.1531,0.1949,0.0039,0.0012,reg oper account,block of flats,0.1711,Panel,No,5,0,5,0,-1733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138523,0,Cash loans,F,N,Y,0,157500,651600,26289,562500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010032,-19607,-7875,-9036,-888,,1,1,0,1,0,0,Medicine staff,1,2,2,THURSDAY,5,0,0,0,0,0,0,Medicine,0.573774124,0.763059974,0.560284328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
209865,0,Cash loans,F,N,N,0,130500,675000,20596.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663,-18970,365243,-7313,-2506,,1,0,0,1,0,0,,1,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.598006707,0.406617437,0.1335,0.0759,0.9811,0.8912,0.0963,0.16,0.1379,0.2708,0.5417,0.092,0.2118,0.1737,0.0386,0.0326,0.0074,0,0.9707,0.8955,0.0972,0,0.069,0.0417,0.5417,0,0.2314,0.0075,0.0389,0,0.1348,0.0759,0.9811,0.8927,0.0969,0.16,0.1379,0.2708,0.5417,0.0936,0.2155,0.1769,0.0388,0.0333,reg oper account,terraced house,0.3345,"Stone, brick",No,1,0,1,0,-475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297401,0,Cash loans,F,N,Y,0,28350,269550,11547,225000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23428,365243,-9512,-3400,,1,0,0,1,0,0,,2,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.248729698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
155773,0,Cash loans,F,N,Y,0,180000,125640,6943.5,90000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-15755,-291,-9772,-2260,,1,1,0,1,0,0,Sales staff,2,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.757789556,0.247190938,0.4433,0.2779,0.9776,0.694,0.1573,0.48,0.4138,0.3333,0.375,0,0.3606,0.4173,0.0039,0.006,0.4517,0.2884,0.9777,0.706,0.1587,0.4834,0.4138,0.3333,0.375,0,0.3939,0.4348,0.0039,0.0063,0.4476,0.2779,0.9776,0.6981,0.1583,0.48,0.4138,0.3333,0.375,0,0.3668,0.4248,0.0039,0.0061,reg oper account,block of flats,0.3295,Panel,No,2,1,2,1,-836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
387025,0,Cash loans,F,Y,Y,0,2025000,382500,14418,382500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17730,-976,-620,-1292,7,1,1,1,1,0,0,Secretaries,2,2,2,SATURDAY,11,1,1,0,1,1,0,Other,0.571905312,0.427356128,0.185202082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
337101,0,Revolving loans,F,N,N,0,202500,360000,18000,,,Commercial associate,Higher education,Married,House / apartment,0.072508,-8940,-2248,-8927,-1443,,1,1,0,1,1,0,Sales staff,2,1,1,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.335980427,0.050720467,0.401407414,0.2206,0.1422,0.9806,0.7348,0.0624,0.24,0.2069,0.3333,0.375,0,0.1765,0.2059,0.0154,0.096,0.2248,0.1475,0.9806,0.7452,0.0629,0.2417,0.2069,0.3333,0.375,0,0.1928,0.2145,0.0156,0.1016,0.2228,0.1422,0.9806,0.7383,0.0628,0.24,0.2069,0.3333,0.375,0,0.1796,0.2096,0.0155,0.098,reg oper account,block of flats,0.1828,Panel,No,0,0,0,0,-459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
322386,0,Cash loans,M,N,Y,1,202500,900000,35824.5,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-11290,-1033,-255,-712,,1,1,0,1,0,0,Security staff,3,2,2,MONDAY,11,0,0,0,0,0,0,Security,0.183666628,0.70323017,0.301624892,0.2041,0.1255,0.9995,0.9932,0.052,0.24,0.1724,0.4583,0.375,0.2074,0.1656,0.2395,0.0039,0.0284,0.208,0.1302,0.9995,0.9935,0.0525,0.2417,0.1724,0.4583,0.375,0.2121,0.1809,0.2495,0.0039,0.0301,0.2061,0.1255,0.9995,0.9933,0.0523,0.24,0.1724,0.4583,0.375,0.211,0.1685,0.2438,0.0039,0.029,reg oper account,block of flats,0.1945,Panel,No,1,0,1,0,-1641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
338300,0,Cash loans,F,N,Y,0,180000,301500,18445.5,301500,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.010643,-8862,-716,-8468,-1526,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 2,0.436084536,0.588593689,0.192942228,0.1113,0.0702,0.9871,0.8572,0.0232,0.12,0.1034,0.3333,0.0417,0.0634,0.0908,0.1196,0,0,0.1134,0.0728,0.9846,0.8628,0.0234,0.1208,0.1034,0.3333,0.0417,0.0636,0.0992,0.1193,0,0,0.1124,0.0702,0.9871,0.8591,0.0233,0.12,0.1034,0.3333,0.0417,0.0645,0.0923,0.1217,0,0,reg oper spec account,block of flats,0.1024,Panel,No,1,0,1,0,-889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
379443,0,Cash loans,M,Y,Y,1,315000,1255680,41629.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15888,-369,-8405,-4476,10,1,1,1,1,1,0,Laborers,3,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.684718377,0.417099668,0.066,0.0608,0.9737,0.6396,0.0056,0,0.1379,0.125,0.1667,0.0658,0.0538,0.0514,0,0,0.0672,0.0631,0.9737,0.6537,0.0057,0,0.1379,0.125,0.1667,0.0673,0.0588,0.0536,0,0,0.0666,0.0608,0.9737,0.6444,0.0057,0,0.1379,0.125,0.1667,0.0669,0.0547,0.0524,0,0,reg oper account,block of flats,0.0435,Block,No,1,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129426,1,Cash loans,M,Y,N,2,112500,440784,34825.5,360000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-11420,-743,-627,-2514,35,1,1,1,1,1,0,Laborers,4,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,,0.048652576,0.317031779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
277039,0,Cash loans,M,Y,Y,1,315000,719946,39186,643500,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.072508,-17009,-1889,-9554,-546,17,1,1,1,1,1,0,Managers,3,1,1,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.728698366,0.73801962,0.3041,0.1896,0.9796,0.7212,0.4028,0.32,0.2759,0.3333,0.375,0,0.2412,0.28,0.0309,0.009,0.3099,0.1968,0.9796,0.7321,0.4065,0.3222,0.2759,0.3333,0.375,0,0.2635,0.2917,0.0311,0.0095,0.3071,0.1896,0.9796,0.7249,0.4053,0.32,0.2759,0.3333,0.375,0,0.2454,0.285,0.0311,0.0092,reg oper account,block of flats,0.2217,Panel,No,0,0,0,0,-4066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
450086,0,Cash loans,M,Y,N,0,202500,1078200,31653,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-11833,-1659,-53,-4172,9,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,15,0,0,0,0,1,1,Industry: type 4,0.399936153,0.631879851,0.475849909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
276602,0,Cash loans,F,N,N,0,135000,354276,10872,292500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007305,-21199,365243,-3955,-4164,,1,0,0,1,0,0,,1,3,3,TUESDAY,8,0,0,0,0,0,0,XNA,0.834964794,0.244504328,0.282248434,0.0165,0,0.9801,0.728,0.0014,0,0.069,0.0417,0.0417,0.019,0.0134,0.0147,0,0,0.0168,0,0.9801,0.7387,0.0014,0,0.069,0.0417,0.0417,0.0194,0.0147,0.0153,0,0,0.0167,0,0.9801,0.7316,0.0014,0,0.069,0.0417,0.0417,0.0193,0.0137,0.015,0,0,reg oper account,block of flats,0.0123,"Stone, brick",No,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138400,0,Cash loans,M,N,Y,0,225000,247500,13423.5,247500,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-15588,-215,-2533,-1831,,1,1,1,1,1,0,Managers,2,2,2,MONDAY,21,0,0,0,0,0,0,Industry: type 9,,0.339135177,0.358951229,0.2784,0.2215,0.9861,0.8096,0.1199,0.32,0.2759,0.3333,0.0417,0.1898,0.2269,0.3043,0,0,0.2836,0.2298,0.9861,0.8171,0.121,0.3222,0.2759,0.3333,0.0417,0.1942,0.2479,0.317,0,0,0.281,0.2215,0.9861,0.8121,0.1207,0.32,0.2759,0.3333,0.0417,0.1932,0.2309,0.3097,0,0,org spec account,block of flats,0.3049,Panel,No,1,1,1,1,-472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
211463,0,Cash loans,M,N,N,1,225000,468733.5,30649.5,387000,Family,Working,Higher education,Married,House / apartment,0.032561,-10876,-2396,-528,-3497,,1,1,0,1,0,0,High skill tech staff,3,1,1,SUNDAY,13,0,1,1,0,0,0,Business Entity Type 3,0.208309775,0.706804672,0.865895915,0.1381,0,0.9757,0.6668,0,0,0.3103,0.1667,0.0417,0,0.0841,0,0.1313,0,0.1408,0,0.9757,0.6798,0,0,0.3103,0.1667,0.0417,0,0.0918,0,0.1323,0,0.1395,0,0.9757,0.6713,0,0,0.3103,0.1667,0.0417,0,0.0855,0,0.132,0,reg oper account,block of flats,0.1066,Panel,No,0,0,0,0,-1557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114666,0,Cash loans,F,N,Y,0,67500,239850,23850,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-18114,-11342,-10847,-1651,,1,1,1,1,1,0,Sales staff,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,,0.747919714,0.403141677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124477,0,Cash loans,F,N,N,0,211500,1129500,31059,1129500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22111,365243,-2089,-4059,,1,0,0,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.329997583,0.605836265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
165205,0,Cash loans,F,Y,N,2,270000,562500,25546.5,562500,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-14314,-5835,-2496,-4689,7,1,1,0,1,0,1,Managers,4,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 2,0.728983392,0.542410315,0.292588007,0.0619,0.0952,0.9935,0.9116,0.0134,0,0.1724,0.1667,0.2083,0.0174,0.0496,0.0601,0.0039,0.0039,0.063,0.0988,0.9935,0.9151,0.0135,0,0.1724,0.1667,0.2083,0.0178,0.0542,0.0626,0.0039,0.0041,0.0625,0.0952,0.9935,0.9128,0.0135,0,0.1724,0.1667,0.2083,0.0177,0.0504,0.0611,0.0039,0.0039,reg oper account,block of flats,0.0481,"Stone, brick",No,0,0,0,0,-621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
343760,0,Cash loans,M,Y,N,2,180000,254700,27558,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-14316,-2240,-426,-4220,7,1,1,0,1,0,0,High skill tech staff,4,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.633486554,0.749868906,0.556727426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
